0.056,4,949C,3.37,3.8,1.99,1.9,DBA4,0.52,5.3,2.12,2.03,4818,0.65,2.49,2.1,2.96,5303,5.08,6.6,2.29,4.12,2.12,4.78,0.99,41
21.42,4,949C,3.37,3.8,1.99,1.82,DBA4,0.52,5.3,2.12,2.12,4818,0.65,2.49,2.1,3.03,5303,5.08,6.6,2.29,4.05,2.13,4.7,0.96,33
21.479,4,949C,3.37,3.8,1.99,1.82,DBA4,0.52,5.3,2.12,2.03,4818,0.65,2.49,2.1,3.07,5303,5.08,6.6,2.29,4.06,2.08,4.62,0.98,40
21.579,4,949C,3.37,3.8,1.99,1.88,DBA4,0.52,5.3,2.12,2.07,4818,0.65,2.49,2.1,2.97,870E,5.08,4.68,2.38,3.47,2.06,4.66,0.93,42
21.682,4,949C,3.37,3.8,1.99,1.88,DBA4,0.52,5.3,2.12,2.01,4B05,2.07,6.9,2.01,2.81,4818,0.65,2.49,2.1,2.96,2.12,4.61,0.85,29
21.765,4,949C,3.37,3.8,1.99,1.81,DBA4,0.52,5.3,2.12,2.04,4818,0.65,2.49,2.1,3.05,870E,5.08,4.68,2.38,3.45,2.09,4.68,0.84,44
21.868,4,949C,3.37,3.8,1.99,1.79,DBA4,0.52,5.3,2.12,2.13,4818,0.65,2.49,2.1,3.01,870E,5.08,4.68,2.38,3.46,2.08,4.7,0.81,44
21.957,4,949C,3.37,3.8,1.99,1.86,DBA4,0.52,5.3,2.12,2.02,4818,0.65,2.49,2.1,3.06,5303,5.08,6.6,2.29,4.01,2.05,4.64,0.85,37
22.168,4,949C,3.37,3.8,1.99,1.86,DBA4,0.52,5.3,2.12,2.09,4B05,2.07,6.9,2.01,2.74,4818,0.65,2.49,2.1,3.03,2.12,4.62,0.8,30
22.196,4,949C,3.37,3.8,1.99,1.85,DBA4,0.52,5.3,2.12,2.03,4818,0.65,2.49,2.1,3.07,870E,5.08,4.68,2.38,3.45,2.09,4.69,0.8,45
22.282,4,949C,3.37,3.8,1.99,1.84,DBA4,0.52,5.3,2.12,2.05,4818,0.65,2.49,2.1,3.02,5303,5.08,6.6,2.29,4.08,2.12,4.73,0.86,41
22.379,4,949C,3.37,3.8,1.99,1.85,DBA4,0.52,5.3,2.12,2.01,4818,0.65,2.49,2.1,3.0,5303,5.08,6.6,2.29,4.08,2.13,4.76,0.91,41
22.464,4,949C,3.37,3.8,1.99,1.81,DBA4,0.52,5.3,2.12,2.07,4818,0.65,2.49,2.1,3.01,5303,5.08,6.6,2.29,4.05,2.16,4.78,0.94,40
22.575,4,949C,3.37,3.8,1.99,1.86,DBA4,0.52,5.3,2.12,2.06,4818,0.65,2.49,2.1,3.04,5303,5.08,6.6,2.29,4.05,2.1,4.68,0.94,35
22.657,4,949C,3.37,3.8,1.99,1.8,DBA4,0.52,5.3,2.12,2.06,4818,0.65,2.49,2.1,3.03,5303,5.08,6.6,2.29,4.03,2.07,4.61,0.96,39
22.831,4,949C,3.37,3.8,1.99,1.86,DBA4,0.52,5.3,2.12,2.0,4818,0.65,2.49,2.1,3.06,870E,5.08,4.68,2.38,3.41,2.06,4.69,0.94,44
22.86,4,949C,3.37,3.8,1.99,1.81,DBA4,0.52,5.3,2.12,2.07,4B05,2.07,6.9,2.01,2.73,4818,0.65,2.49,2.1,3.0,2.13,4.65,0.88,30
22.973,4,949C,3.37,3.8,1.99,1.81,DBA4,0.52,5.3,2.12,2.01,4818,0.65,2.49,2.1,2.96,870E,5.08,4.68,2.38,3.39,2.11,4.69,0.88,41
23.163,4,949C,3.37,3.8,1.99,1.84,DBA4,0.52,5.3,2.12,2.11,4818,0.65,2.49,2.1,2.96,5303,5.08,6.6,2.29,4.02,2.13,4.7,0.9,42
23.189,4,949C,3.37,3.8,1.99,1.85,DBA4,0.52,5.3,2.12,1.99,4818,0.65,2.49,2.1,2.98,5303,5.08,6.6,2.29,4.08,2.14,4.74,0.94,41
23.276,4,949C,3.37,3.8,1.99,1.88,DBA4,0.52,5.3,2.12,2.08,4818,0.65,2.49,2.1,2.97,5303,5.08,6.6,2.29,4.01,2.14,4.75,0.94,42
23.449,4,949C,3.37,3.8,1.99,1.81,DBA4,0.52,5.3,2.12,2.05,4818,0.65,2.49,2.1,3.02,5303,5.08,6.6,2.29,4.11,2.16,4.77,0.97,39
23.502,4,949C,3.37,3.8,1.99,1.82,DBA4,0.52,5.3,2.12,2.06,4818,0.65,2.49,2.1,2.98,5303,5.08,6.6,2.29,4.13,2.17,4.78,0.99,42
23.563,4,949C,3.37,3.8,1.99,1.8,DBA4,0.52,5.3,2.12,2.06,4818,0.65,2.49,2.1,3.04,5303,5.08,6.6,2.29,4.13,2.18,4.8,1.01,38
23.729,4,949C,3.37,3.8,1.99,1.82,DBA4,0.52,5.3,2.12,2.01,4818,0.65,2.49,2.1,3.0,5303,5.08,6.6,2.29,4.02,2.13,4.7,1.01,41
23.831,4,949C,3.37,3.8,1.99,1.85,DBA4,0.52,5.3,2.12,2.07,4818,0.65,2.49,2.1,3.02,5303,5.08,6.6,2.29,4.1,2.15,4.74,1.01,41
23.93,4,949C,3.37,3.8,1.99,1.87,DBA4,0.52,5.3,2.12,2.06,4818,0.65,2.49,2.1,2.96,5303,5.08,6.6,2.29,4.06,2.15,4.75,1.0,41
24.033,4,949C,3.37,3.8,1.99,1.8,DBA4,0.52,5.3,2.12,2.0,4818,0.65,2.49,2.1,3.01,5303,5.08,6.6,2.29,3.98,2.1,4.67,1.01,43
24.132,4,949C,3.37,3.8,1.99,1.88,DBA4,0.52,5.3,2.12,2.01,4818,0.65,2.49,2.1,3.0,870E,5.08,4.68,2.38,3.4,2.09,4.72,0.98,42
24.233,4,949C,3.37,3.8,1.99,1.83,DBA4,0.52,5.3,2.12,2.03,4818,0.65,2.49,2.1,2.97,5303,5.08,6.6,2.29,4.12,2.11,4.74,0.99,41
24.317,4,949C,3.37,3.8,1.99,1.81,DBA4,0.52,5.3,2.12,2.07,4818,0.65,2.49,2.1,3.02,5303,5.08,6.6,2.29,4.06,2.14,4.76,1.01,39
24.369,4,949C,3.37,3.8,1.99,1.8,DBA4,0.52,5.3,2.12,2.03,4818,0.65,2.49,2.1,2.99,5303,5.08,6.6,2.29,4.08,2.16,4.78,1.03,41
24.659,4,949C,3.37,3.8,1.99,1.86,DBA4,0.52,5.3,2.12,2.01,4818,0.65,2.49,2.1,3.04,5303,5.08,6.6,2.29,4.08,2.16,4.81,1.04,40
24.713,4,949C,3.37,3.8,1.99,1.86,DBA4,0.52,5.3,2.12,2.05,4818,0.65,2.49,2.1,2.97,5303,5.08,6.6,2.29,4.02,2.16,4.81,1.03,42
24.773,4,949C,3.37,3.8,1.99,1.85,DBA4,0.52,5.3,2.12,2.02,4818,0.65,2.49,2.1,2.99,5303,5.08,6.6,2.29,4.06,2.16,4.82,1.03,42
24.865,4,949C,3.37,3.8,1.99,1.88,DBA4,0.52,5.3,2.12,2.02,4818,0.65,2.49,2.1,3.05,5303,5.08,6.6,2.29,4.08,2.07,4.84,0.92,44
24.876,4,949C,3.37,3.8,1.99,1.81,DBA4,0.52,5.3,2.12,2.07,4B05,2.07,6.9,2.01,2.74,4818,0.65,2.49,2.1,3.04,2.15,4.76,0.86,31
24.973,4,949C,3.37,3.8,1.99,1.85,DBA4,0.52,5.3,2.12,2.04,4818,0.65,2.49,2.1,2.97,5303,5.08,6.6,2.29,4.04,2.15,4.77,0.9,41
25.081,4,949C,3.37,3.8,1.99,1.83,DBA4,0.52,5.3,2.12,2.03,4818,0.65,2.49,2.1,3.05,5303,5.08,6.6,2.29,4.08,2.17,4.8,0.95,40
25.176,4,949C,3.37,3.8,1.99,1.88,DBA4,0.52,5.3,2.12,2.06,4818,0.65,2.49,2.1,3.04,5303,5.08,6.6,2.29,4.09,2.17,4.82,0.96,42
25.298,4,949C,3.37,3.8,1.99,1.85,DBA4,0.52,5.3,2.12,2.01,4818,0.65,2.49,2.1,3.0,5303,5.08,6.6,2.29,4.14,2.17,4.83,0.98,41
25.402,4,949C,3.37,3.8,1.99,1.86,DBA4,0.52,5.3,2.12,2.05,4818,0.65,2.49,2.1,3.05,5303,5.08,6.6,2.29,4.01,2.12,4.74,0.97,35
25.491,4,949C,3.37,3.8,1.99,1.81,DBA4,0.52,5.3,2.12,2.0,4818,0.65,2.49,2.1,3.04,5303,5.08,6.6,2.29,4.11,2.14,4.78,1.01,43
25.57,4,949C,3.37,3.8,1.99,1.81,DBA4,0.52,5.3,2.12,2.07,4818,0.65,2.49,2.1,3.01,5303,5.08,6.6,2.29,4.11,2.16,4.79,1.02,40
25.661,4,949C,3.37,3.8,1.99,1.81,DBA4,0.52,5.3,2.12,2.08,4818,0.65,2.49,2.1,2.95,5303,5.08,6.6,2.29,4.01,2.17,4.78,1.02,41
25.938,4,949C,3.37,3.8,1.99,1.81,DBA4,0.52,5.3,2.12,2.13,4818,0.65,2.49,2.1,2.99,5303,5.08,6.6,2.29,4.1,2.19,4.78,1.01,42
26.039,4,949C,3.37,3.8,1.99,1.81,DBA4,0.52,5.3,2.12,2.03,4818,0.65,2.49,2.1,2.98,5303,5.08,6.6,2.29,4.09,2.19,4.79,1.02,41
26.161,4,949C,3.37,3.8,1.99,1.86,DBA4,0.52,5.3,2.12,2.07,4818,0.65,2.49,2.1,3.0,5303,5.08,6.6,2.29,4.2,2.19,4.8,1.01,43
26.265,4,949C,3.37,3.8,1.99,1.81,DBA4,0.52,5.3,2.12,2.14,4818,0.65,2.49,2.1,3.04,5303,5.08,6.6,2.29,4.16,2.21,4.8,1.01,40
26.36,4,949C,3.37,3.8,1.99,1.81,DBA4,0.52,5.3,2.12,2.08,4818,0.65,2.49,2.1,3.05,5303,5.08,6.6,2.29,4.04,2.15,4.69,1.0,37
26.45,3,949C,3.37,3.8,1.99,1.85,4818,0.65,2.49,2.1,3.08,5303,5.08,6.6,2.29,4.02,2.26,4.55,0.84,58
26.514,4,949C,3.37,3.8,1.99,1.82,DBA4,0.52,5.3,2.12,2.07,4818,0.65,2.49,2.1,3.05,870E,5.08,4.68,2.38,3.42,2.21,4.63,0.83,45
26.575,4,949C,3.37,3.8,1.99,1.84,DBA4,0.52,5.3,2.12,2.03,4818,0.65,2.49,2.1,3.09,870E,5.08,4.68,2.38,3.41,2.17,4.71,0.83,45
26.664,4,949C,3.37,3.8,1.99,1.86,DBA4,0.52,5.3,2.12,2.08,4818,0.65,2.49,2.1,2.98,5303,5.08,6.6,2.29,4.01,2.17,4.73,0.86,42
26.716,4,949C,3.37,3.8,1.99,1.87,DBA4,0.52,5.3,2.12,2.07,4818,0.65,2.49,2.1,3.05,5303,5.08,6.6,2.29,4.08,2.18,4.76,0.9,41
26.772,4,949C,3.37,3.8,1.99,1.78,DBA4,0.52,5.3,2.12,1.99,4818,0.65,2.49,2.1,2.98,5303,5.08,6.6,2.29,4.09,2.18,4.79,0.96,45
26.861,4,949C,3.37,3.8,1.99,1.87,DBA4,0.52,5.3,2.12,2.08,4818,0.65,2.49,2.1,3.04,5303,5.08,6.6,2.29,4.06,2.13,4.69,0.95,32
26.959,4,949C,3.37,3.8,1.99,1.9,DBA4,0.52,5.3,2.12,2.09,4818,0.65,2.49,2.1,3.11,5303,5.08,6.6,2.29,4.12,2.08,4.6,0.93,30
27.085,4,949C,3.37,3.8,1.99,1.82,DBA4,0.52,5.3,2.12,2.03,4818,0.65,2.49,2.1,3.06,870E,5.08,4.68,2.38,3.49,2.05,4.68,0.89,44
27.189,4,949C,3.37,3.8,1.99,1.8,DBA4,0.52,5.3,2.12,2.01,4B05,2.07,6.9,2.01,2.74,4818,0.65,2.49,2.1,3.04,2.14,4.64,0.84,30
27.259,4,949C,3.37,3.8,1.99,1.87,DBA4,0.52,5.3,2.12,2.04,4818,0.65,2.49,2.1,3.0,870E,5.08,4.68,2.38,3.39,2.12,4.69,0.84,42
27.456,4,949C,3.37,3.8,1.99,1.83,DBA4,0.52,5.3,2.12,2.02,4818,0.65,2.49,2.1,3.02,5303,5.08,6.6,2.29,4.06,2.14,4.73,0.9,40
27.509,4,949C,3.37,3.8,1.99,1.84,DBA4,0.52,5.3,2.12,1.99,4818,0.65,2.49,2.1,3.05,5303,5.08,6.6,2.29,4.0,2.09,4.66,0.93,41
27.584,4,949C,3.37,3.8,1.99,1.83,DBA4,0.52,5.3,2.12,2.02,4818,0.65,2.49,2.1,3.01,870E,5.08,4.68,2.38,3.47,2.07,4.71,0.9,42
27.689,4,949C,3.37,3.8,1.99,1.81,DBA4,0.52,5.3,2.12,2.0,4B05,2.07,6.9,2.01,2.76,4818,0.65,2.49,2.1,2.92,2.12,4.65,0.85,32
27.793,4,949C,3.37,3.8,1.99,1.82,DBA4,0.52,5.3,2.12,2.01,4818,0.65,2.49,2.1,3.08,870E,5.08,4.68,2.38,3.45,2.09,4.72,0.84,45
27.881,4,949C,3.37,3.8,1.99,1.84,DBA4,0.52,5.3,2.12,2.07,4818,0.65,2.49,2.1,3.09,5303,5.08,6.6,2.29,4.15,2.13,4.77,0.9,40
27.973,4,949C,3.37,3.8,1.99,1.84,DBA4,0.52,5.3,2.12,2.12,4818,0.65,2.49,2.1,3.03,5303,5.08,6.6,2.29,4.08,2.16,4.78,0.91,42
28.062,4,949C,3.37,3.8,1.99,1.88,DBA4,0.52,5.3,2.12,2.06,4818,0.65,2.49,2.1,3.05,5303,5.08,6.6,2.29,4.02,2.11,4.7,0.91,33
28.176,4,949C,3.37,3.8,1.99,1.81,DBA4,0.52,5.3,2.12,2.09,4818,0.65,2.49,2.1,3.07,5303,5.08,6.6,2.29,4.11,2.15,4.74,0.95,38
28.313,4,949C,3.37,3.8,1.99,1.85,DBA4,0.52,5.3,2.12,2.1,4818,0.65,2.49,2.1,2.94,5303,5.08,6.6,2.29,4.18,2.15,4.74,0.95,41
28.379,4,949C,3.37,3.8,1.99,1.88,DBA4,0.52,5.3,2.12,2.03,4818,0.65,2.49,2.1,3.05,5303,5.08,6.6,2.29,4.04,2.1,4.66,0.95,36
28.461,4,949C,3.37,3.8,1.99,1.88,DBA4,0.52,5.3,2.12,2.03,4818,0.65,2.49,2.1,2.99,870E,5.08,4.68,2.38,3.41,2.08,4.71,0.93,42
28.628,4,949C,3.37,3.8,1.99,1.85,DBA4,0.52,5.3,2.12,2.05,4818,0.65,2.49,2.1,3.02,5303,5.08,6.6,2.29,4.01,2.06,4.64,0.94,36
28.664,4,949C,3.37,3.8,1.99,1.9,DBA4,0.52,5.3,2.12,2.04,4B05,2.07,6.9,2.01,2.74,4818,0.65,2.49,2.1,3.04,2.12,4.62,0.85,32
28.759,4,949C,3.37,3.8,1.99,1.84,DBA4,0.52,5.3,2.12,2.03,4818,0.65,2.49,2.1,3.05,870E,5.08,4.68,2.38,3.43,2.1,4.69,0.85,44
28.882,4,949C,3.37,3.8,1.99,1.87,DBA4,0.52,5.3,2.12,2.03,4818,0.65,2.49,2.1,3.04,5303,5.08,6.6,2.29,4.05,2.06,4.62,0.88,36
28.956,4,949C,3.37,3.8,1.99,1.86,DBA4,0.52,5.3,2.12,2.07,4B05,2.07,6.9,2.01,2.73,4818,0.65,2.49,2.1,2.96,2.11,4.6,0.83,32
29.089,4,949C,3.37,3.8,1.99,1.83,DBA4,0.52,5.3,2.12,2.04,4818,0.65,2.49,2.1,2.98,870E,5.08,4.68,2.38,3.44,2.09,4.65,0.83,42
29.16,4,949C,3.37,3.8,1.99,1.8,DBA4,0.52,5.3,2.12,2.04,4818,0.65,2.49,2.1,2.97,870E,5.08,4.68,2.38,3.46,2.06,4.69,0.82,41
29.284,4,949C,3.37,3.8,1.99,1.87,DBA4,0.52,5.3,2.12,2.07,4B05,2.07,6.9,2.01,2.74,4818,0.65,2.49,2.1,3.04,2.13,4.65,0.77,32
29.421,4,949C,3.37,3.8,1.99,1.8,DBA4,0.52,5.3,2.12,2.06,4818,0.65,2.49,2.1,3.04,870E,5.08,4.68,2.38,3.49,2.1,4.71,0.77,44
29.501,4,949C,3.37,3.8,1.99,1.82,DBA4,0.52,5.3,2.12,2.05,4818,0.65,2.49,2.1,3.0,5303,5.08,6.6,2.29,4.01,2.07,4.63,0.82,38
29.561,4,949C,3.37,3.8,1.99,1.82,DBA4,0.52,5.3,2.12,2.09,4B05,2.07,6.9,2.01,2.77,4818,0.65,2.49,2.1,3.04,2.15,4.6,0.78,31
29.837,4,949C,3.37,3.8,1.99,1.85,DBA4,0.52,5.3,2.12,2.0,4818,0.65,2.49,2.1,3.1,870E,5.08,4.68,2.38,3.48,2.11,4.69,0.78,46
29.896,4,949C,3.37,3.8,1.99,1.85,DBA4,0.52,5.3,2.12,2.0,4818,0.65,2.49,2.1,3.06,5303,5.08,6.6,2.29,4.2,2.13,4.75,0.86,42
29.956,4,949C,3.37,3.8,1.99,1.88,DBA4,0.52,5.3,2.12,2.03,4818,0.65,2.49,2.1,2.96,5303,5.08,6.6,2.29,4.09,2.13,4.76,0.89,41
30.056,4,949C,3.37,3.8,1.99,1.87,DBA4,0.52,5.3,2.12,2.03,4818,0.65,2.49,2.1,3.04,5303,5.08,6.6,2.29,4.18,2.15,4.79,0.93,41
30.155,4,949C,3.37,3.8,1.99,1.82,DBA4,0.52,5.3,2.12,2.03,4818,0.65,2.49,2.1,2.99,5303,5.08,6.6,2.29,4.11,2.16,4.8,0.96,41
30.261,4,949C,3.37,3.8,1.99,1.84,DBA4,0.52,5.3,2.12,2.03,4818,0.65,2.49,2.1,2.95,5303,5.08,6.6,2.29,4.08,2.16,4.8,0.98,41
30.357,4,949C,3.37,3.8,1.99,1.81,DBA4,0.52,5.3,2.12,2.03,4818,0.65,2.49,2.1,2.97,5303,5.08,6.6,2.29,4.12,2.16,4.8,1.0,41
30.452,4,949C,3.37,3.8,1.99,1.8,DBA4,0.52,5.3,2.12,2.05,4818,0.65,2.49,2.1,3.04,5303,5.08,6.6,2.29,4.0,2.12,4.7,1.0,39
30.547,4,949C,3.37,3.8,1.99,1.82,DBA4,0.52,5.3,2.12,2.07,4818,0.65,2.49,2.1,3.05,5303,5.08,6.6,2.29,4.11,2.15,4.75,1.02,38
30.64,4,949C,3.37,3.8,1.99,1.87,DBA4,0.52,5.3,2.12,2.12,4818,0.65,2.49,2.1,3.02,5303,5.08,6.6,2.29,4.06,2.16,4.76,0.99,44
30.734,4,949C,3.37,3.8,1.99,1.82,DBA4,0.52,5.3,2.12,2.14,4818,0.65,2.49,2.1,3.01,5303,5.08,6.6,2.29,3.96,2.14,4.68,0.97,33
30.766,4,949C,3.37,3.8,1.99,1.88,DBA4,0.52,5.3,2.12,2.07,4818,0.65,2.49,2.1,3.08,5303,5.08,6.6,2.29,4.09,2.09,4.6,0.96,33
30.863,4,949C,3.37,3.8,1.99,1.9,DBA4,0.52,5.3,2.12,2.0,4818,0.65,2.49,2.1,3.08,870E,5.08,4.68,2.38,3.43,2.07,4.69,0.93,45
31.033,4,949C,3.37,3.8,1.99,1.84,DBA4,0.52,5.3,2.12,2.04,4B05,2.07,6.9,2.01,2.78,4818,0.65,2.49,2.1,2.96,2.13,4.64,0.86,30
31.064,4,949C,3.37,3.8,1.99,1.8,DBA4,0.52,5.3,2.12,2.04,4818,0.65,2.49,2.1,3.04,870E,5.08,4.68,2.38,3.42,2.1,4.7,0.85,44
31.161,4,949C,3.37,3.8,1.99,1.85,DBA4,0.52,5.3,2.12,2.05,4818,0.65,2.49,2.1,3.05,5303,5.08,6.6,2.29,4.04,2.07,4.63,0.88,36
31.333,4,949C,3.37,3.8,1.99,1.83,DBA4,0.52,5.3,2.12,2.08,4B05,2.07,6.9,2.01,2.74,4818,0.65,2.49,2.1,2.99,2.13,4.6,0.83,30
31.431,4,949C,3.37,3.8,1.99,1.88,DBA4,0.52,5.3,2.12,2.03,4818,0.65,2.49,2.1,3.08,870E,5.08,4.68,2.38,3.43,2.11,4.68,0.83,45
31.46,4,949C,3.37,3.8,1.99,1.82,DBA4,0.52,5.3,2.12,2.02,4818,0.65,2.49,2.1,3.04,5303,5.08,6.6,2.29,4.09,2.13,4.73,0.89,41
31.63,4,949C,3.37,3.8,1.99,1.8,DBA4,0.52,5.3,2.12,2.05,4818,0.65,2.49,2.1,3.04,5303,5.08,6.6,2.29,3.98,2.1,4.66,0.92,40
31.729,4,949C,3.37,3.8,1.99,1.88,DBA4,0.52,5.3,2.12,2.05,4818,0.65,2.49,2.1,2.99,870E,5.08,4.68,2.38,3.44,2.08,4.7,0.89,42
31.84,4,949C,3.37,3.8,1.99,1.85,DBA4,0.52,5.3,2.12,2.08,4818,0.65,2.49,2.1,2.96,5303,5.08,6.6,2.29,4.12,2.1,4.71,0.91,41
31.917,4,949C,3.37,3.8,1.99,1.83,DBA4,0.52,5.3,2.12,2.03,4818,0.65,2.49,2.1,3.01,5303,5.08,6.6,2.29,4.05,2.12,4.75,0.95,40
32.04,4,949C,3.37,3.8,1.99,1.81,DBA4,0.52,5.3,2.12,2.03,4818,0.65,2.49,2.1,3.02,5303,5.08,6.6,2.29,4.07,2.15,4.78,0.99,40